Intent,FAQ,Answer,source,Link_embed
ask_how_long_shelter_in_place,How long will the shelter in place order be for?,"CDC makes recommendations, shares information, and provides guidance to help slow down the spread of COVID-19 in the U.S. including guidance for schools and businesses. CDC regularly shares information and provides assistance to state, local, territorial, and tribal health authorities. These local authorities are responsible for making decisions including  “stay at home” or “shelter in place.” What is included in these orders and how they are implemented are also decided by local authorities. These decisions may also depend on many factors such as how the virus is spreading in a certain community.

Please contact your local health department to find out more.",https://www.cdc.gov/coronavirus/2019-ncov/faq.html,https://www.cdc.gov/publichealthgateway/accreditation/departments.html
ask_if_masks_washable,Should masks be cleaned or washed?,Face masks should be routinely washed depending on the frequency of use.  A washing machine should suffice in properly washing a face covering.,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
ask_if_masks_washable,Should face masks get replaced?,Face masks should be routinely washed depending on the frequency of use.  A washing machine should suffice in properly washing a face covering.,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
ask_if_masks_washable,Should I replace my face mask?,Face masks should be routinely washed depending on the frequency of use.  A washing machine should suffice in properly washing a face covering.,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
ask_if_masks_washable,Can I wash my face mask?,Face masks should be routinely washed depending on the frequency of use.  A washing machine should suffice in properly washing a face covering.,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
ask_if_masks_washable,Are facemasks able to go in the washing machine?,Face masks should be routinely washed depending on the frequency of use.  A washing machine should suffice in properly washing a face covering.,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
ask_if_masks_washable,Are masks machine washable?,Face masks should be routinely washed depending on the frequency of use.  A washing machine should suffice in properly washing a face covering.,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
ask_if_masks_washable,How often should I change facemasks?,Face masks should be routinely washed depending on the frequency of use.  A washing machine should suffice in properly washing a face covering.,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
ask_if_masks_washable,How often do I clean my mask?,Face masks should be routinely washed depending on the frequency of use.  A washing machine should suffice in properly washing a face covering.,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
ask_if_masks_washable,How often should I wash my face mask?,Face masks should be routinely washed depending on the frequency of use.  A washing machine should suffice in properly washing a face covering.,https://www.cdc.gov/coronavirus/2019-ncov/prevent-getting-sick/diy-cloth-face-coverings.html,
